# RENAME LEDGER — the rename history the public root cannot carry (127/VERIFICATION F-A).
#
# The repository was cut to a public root at e4c8824 (2026-09-13); every rename recorded before
# that commit is unreachable from HEAD, and the cited-path resolver (119/ADR-004) answers
# citations "through a rename this repository recorded". This file is that record, DERIVED ONCE
# with the resolver's own argv over the archived history and never hand-edited:
#
#   git --git-dir=.git-archive log --diff-filter=R -M --name-status --format=
#
# (1,128 records at b15bb731, 2026-09-16; 0 lines carry a private term.) The line shape is git's
# own `R<score>\t<from>\t<to>`, so `parseRenameRecords` reads it unchanged; lines that do not
# match are ignored. Git's live records are read FIRST (newest first), this ledger after them, so
# a name renamed again after the cut resolves through its most recent life. A rename recorded
# here that git also records is harmless: the first record for a `from` wins.
R085	src/commands/mesh-logs.mjs	src/commands/mesh/logs.mjs
R097	src/commands/mesh-recover-push.mjs	src/commands/mesh/recover-push.mjs
R066	src/commands/mesh-relay.mjs	src/commands/mesh/relay.mjs
R095	src/commands/mesh-repo.mjs	src/commands/mesh/repo.mjs
R084	src/commands/mesh-revoke.mjs	src/commands/mesh/revoke.mjs
R083	src/commands/mesh-serve.mjs	src/commands/mesh/serve.mjs
R097	src/commands/mesh-session.mjs	src/commands/mesh/session.mjs
R092	src/commands/mesh-terminal-resume.mjs	src/commands/mesh/terminal-resume.mjs
R088	src/commands/mesh-ui.mjs	src/commands/mesh/ui.mjs
R099	src/mesh-assignment-directive.mjs	src/mesh/assignment-directive.mjs
R097	src/mesh-assignment-reclaim.mjs	src/mesh/assignment-reclaim.mjs
R096	src/mesh-assignment.mjs	src/mesh/assignment.mjs
R098	src/mesh-clone-credential-provider.mjs	src/mesh/clone-credential-provider.mjs
R099	src/mesh-fabric.mjs	src/mesh/fabric.mjs
R098	src/mesh-launcher-lock.mjs	src/mesh/launcher-lock.mjs
R098	src/mesh-launcher.mjs	src/mesh/launcher.mjs
R096	src/mesh-log.mjs	src/mesh/log.mjs
R097	src/mesh-park-resume.mjs	src/mesh/park-resume.mjs
R098	src/mesh-presence-loop.mjs	src/mesh/presence-loop.mjs
R098	src/mesh-presence.mjs	src/mesh/presence.mjs
R098	src/mesh-recovery-push.mjs	src/mesh/recovery-push.mjs
R099	src/mesh-registry.mjs	src/mesh/registry.mjs
R098	src/mesh-relay-client.mjs	src/mesh/relay-client.mjs
R099	src/mesh-relay.mjs	src/mesh/relay.mjs
R098	src/mesh-repo-marker.mjs	src/mesh/repo-marker.mjs
R099	src/mesh-resync.mjs	src/mesh/resync.mjs
R097	src/mesh-role.mjs	src/mesh/role.mjs
R098	src/mesh-session-spawn-directive.mjs	src/mesh/session-spawn-directive.mjs
R098	src/mesh-session-spawn-handler.mjs	src/mesh/session-spawn-handler.mjs
R098	src/mesh-session-spawn-outcome.mjs	src/mesh/session-spawn-outcome.mjs
R099	src/mesh-session.mjs	src/mesh/session.mjs
R097	src/mesh-store.mjs	src/mesh/store.mjs
R098	src/mesh-sync-cadence.mjs	src/mesh/sync-cadence.mjs
R098	src/mesh-terminal-input.mjs	src/mesh/terminal-input.mjs
R098	src/mesh-terminal-mirror.mjs	src/mesh/terminal-mirror.mjs
R099	src/mesh-terminal-relay-bridge.mjs	src/mesh/terminal-relay-bridge.mjs
R100	src/mesh-terminal-resume-refusal.mjs	src/mesh/terminal-resume-refusal.mjs
R098	src/mesh-ui-serve.mjs	src/mesh/ui-serve.mjs
R074	src/mesh-worker-execution.mjs	src/mesh/worker-execution.mjs
R098	src/mesh-worktree.mjs	src/mesh/worktree.mjs
R089	src/work-artifacts.mjs	src/work/artifacts.mjs
R095	src/work-audit-drive.mjs	src/work/audit-drive.mjs
R096	src/work-audit-probe.mjs	src/work/audit-probe.mjs
R094	src/work-bundle-manifest.mjs	src/work/bundle-manifest.mjs
R098	src/work-bundle-runtime.mjs	src/work/bundle-runtime.mjs
R094	src/work-bundle-synthesis.mjs	src/work/bundle-synthesis.mjs
R098	src/work-bundle.mjs	src/work/bundle.mjs
R096	src/work-content-read.mjs	src/work/content-read.mjs
R100	src/work-counters.mjs	src/work/counters.mjs
R099	src/work-delegation.mjs	src/work/delegation.mjs
R099	src/work-dispatch.mjs	src/work/dispatch.mjs
R100	src/work-doctor-budget.mjs	src/work/doctor-budget.mjs
R094	src/work-doctor-coherence.mjs	src/work/doctor-coherence.mjs
R096	src/work-doctor-controls.mjs	src/work/doctor-controls.mjs
R095	src/work-doctor-freshness.mjs	src/work/doctor-freshness.mjs
R100	src/work-doctor-identity.mjs	src/work/doctor-identity.mjs
R099	src/work-doctor-loop-ready.mjs	src/work/doctor-loop-ready.mjs
R100	src/work-doctor-loop-record.mjs	src/work/doctor-loop-record.mjs
R098	src/work-doctor-rubric.mjs	src/work/doctor-rubric.mjs
R089	src/work-doctor.mjs	src/work/doctor.mjs
R099	src/work-grade.mjs	src/work/grade.mjs
R097	src/work-headroom.mjs	src/work/headroom.mjs
R096	src/work-init.mjs	src/work/init.mjs
R077	src/work-loop.mjs	src/work/loop.mjs
R099	src/work-loops-checks.mjs	src/work/loops-checks.mjs
R097	src/work-loops.mjs	src/work/loops.mjs
R098	src/work-memory.mjs	src/work/memory.mjs
R099	src/work-observe.mjs	src/work/observe.mjs
R098	src/work-orchestrator.mjs	src/work/orchestrator.mjs
R098	src/work-ratchet.mjs	src/work/ratchet.mjs
R098	src/work-read.mjs	src/work/read.mjs
R098	src/work-ref-scope.mjs	src/work/ref-scope.mjs
R099	src/work-reindex.mjs	src/work/reindex.mjs
R096	src/work-test-changed.mjs	src/work/test-changed.mjs
R099	src/work-test-declared.mjs	src/work/test-declared.mjs
R098	src/work-test-select.mjs	src/work/test-select.mjs
R099	src/work-toolchain.mjs	src/work/toolchain.mjs
R095	src/work-update.mjs	src/work/update.mjs
R097	src/work-upgrade.mjs	src/work/upgrade.mjs
R095	test/arch/acd-assignment-arbitration-store-not-git.test.mjs	test/arch/assignment/acd-assignment-arbitration-store-not-git.test.mjs
R088	test/arch/acd-assignment-reclaim-dual-staleness.test.mjs	test/arch/assignment/acd-assignment-reclaim-dual-staleness.test.mjs
R097	test/arch/acd-assignment-record-frozen.test.mjs	test/arch/assignment/acd-assignment-record-frozen.test.mjs
R087	test/arch/acd-assignment-resolves-to-a-loop-call.test.mjs	test/arch/assignment/acd-assignment-resolves-to-a-loop-call.test.mjs
R085	test/arch/acd-assignment-run-store-mesh-blind.test.mjs	test/arch/assignment/acd-assignment-run-store-mesh-blind.test.mjs
R097	test/arch/acd-assignment-state-has-producer.test.mjs	test/arch/assignment/acd-assignment-state-has-producer.test.mjs
R096	test/arch/acd-assignment-status-authored-by-holder.test.mjs	test/arch/assignment/acd-assignment-status-authored-by-holder.test.mjs
R095	test/arch/acd-assignment-target-not-connected-loud.test.mjs	test/arch/assignment/acd-assignment-target-not-connected-loud.test.mjs
R097	test/arch/acd-assignment-transition-seam.test.mjs	test/arch/assignment/acd-assignment-transition-seam.test.mjs
R093	test/arch/acd-assignment-worktree-path-scoped.test.mjs	test/arch/assignment/acd-assignment-worktree-path-scoped.test.mjs
R097	test/arch/acd-assignments-survive-snapshot.test.mjs	test/arch/assignment/acd-assignments-survive-snapshot.test.mjs
R096	test/arch/acd-dispatch-bound-single-home.test.mjs	test/arch/assignment/acd-dispatch-bound-single-home.test.mjs
R095	test/arch/acd-item-branch-derivable.test.mjs	test/arch/assignment/acd-item-branch-derivable.test.mjs
R097	test/arch/acd-item-lock-single-door.test.mjs	test/arch/assignment/acd-item-lock-single-door.test.mjs
R098	test/arch/acd-lane-is-the-local-slot.test.mjs	test/arch/assignment/acd-lane-is-the-local-slot.test.mjs
R098	test/arch/acd-park-published-once-after-exit.test.mjs	test/arch/assignment/acd-park-published-once-after-exit.test.mjs
R093	test/arch/acd-reclaim-one-edge.test.mjs	test/arch/assignment/acd-reclaim-one-edge.test.mjs
R092	test/arch/acd-slot-before-admission.test.mjs	test/arch/assignment/acd-slot-before-admission.test.mjs
R080	test/arch/acd-worker-checkout-reuses-worktree.test.mjs	test/arch/assignment/acd-worker-checkout-reuses-worktree.test.mjs
R064	test/arch/acd-worker-clone-no-credential-persisted.test.mjs	test/arch/assignment/acd-worker-clone-no-credential-persisted.test.mjs
R058	test/arch/acd-worker-clone-target-scoped.test.mjs	test/arch/assignment/acd-worker-clone-target-scoped.test.mjs
R094	test/arch/acd-worker-driver-no-headless-print.test.mjs	test/arch/assignment/acd-worker-driver-no-headless-print.test.mjs
R084	test/arch/acd-worker-stream-fabric-addressed.test.mjs	test/arch/assignment/acd-worker-stream-fabric-addressed.test.mjs
R096	test/arch/acd-worker-stream-non-blocking.test.mjs	test/arch/assignment/acd-worker-stream-non-blocking.test.mjs
R092	test/arch/acd-worker-stream-single-predicate.test.mjs	test/arch/assignment/acd-worker-stream-single-predicate.test.mjs
R097	test/arch/acd-worktree-never-linked.test.mjs	test/arch/assignment/acd-worktree-never-linked.test.mjs
R084	test/arch/acd-worktree-path-scoped.test.mjs	test/arch/assignment/acd-worktree-path-scoped.test.mjs
R096	test/arch/acd-audit-lane-registry-complete.test.mjs	test/arch/audit/acd-audit-lane-registry-complete.test.mjs
R097	test/arch/acd-audit-never-imports-project-code.test.mjs	test/arch/audit/acd-audit-never-imports-project-code.test.mjs
R099	test/arch/acd-audit-reports-to-the-owner.test.mjs	test/arch/audit/acd-audit-reports-to-the-owner.test.mjs
R097	test/arch/acd-audit-reports-what-it-read.test.mjs	test/arch/audit/acd-audit-reports-what-it-read.test.mjs
R094	test/arch/acd-audit-travels-two-roots.test.mjs	test/arch/audit/acd-audit-travels-two-roots.test.mjs
R098	test/arch/acd-auditor-taxonomy-additive.test.mjs	test/arch/audit/acd-auditor-taxonomy-additive.test.mjs
R097	test/arch/acd-controls-finding-envelope.test.mjs	test/arch/audit/acd-controls-finding-envelope.test.mjs
R088	test/arch/acd-controls-never-execute.test.mjs	test/arch/audit/acd-controls-never-execute.test.mjs
R098	test/arch/acd-duplication-rule-states-its-blindness.test.mjs	test/arch/audit/acd-duplication-rule-states-its-blindness.test.mjs
R097	test/arch/acd-no-new-silent-catch.test.mjs	test/arch/audit/acd-no-new-silent-catch.test.mjs
R098	test/arch/acd-no-staged-control.test.mjs	test/arch/audit/acd-no-staged-control.test.mjs
R096	test/arch/acd-observation-census-filtered.test.mjs	test/arch/audit/acd-observation-census-filtered.test.mjs
R097	test/arch/acd-observe-attribution-by-join.test.mjs	test/arch/audit/acd-observe-attribution-by-join.test.mjs
R096	test/arch/acd-observe-snapshots-append-only.test.mjs	test/arch/audit/acd-observe-snapshots-append-only.test.mjs
R099	test/arch/acd-artifact-sync-hook-derivation-free.test.mjs	test/arch/bundle/acd-artifact-sync-hook-derivation-free.test.mjs
R091	test/arch/acd-bundle-location.test.mjs	test/arch/bundle/acd-bundle-location.test.mjs
R092	test/arch/acd-bundle-manifest-hashes.test.mjs	test/arch/bundle/acd-bundle-manifest-hashes.test.mjs
R097	test/arch/acd-bundle-membership.test.mjs	test/arch/bundle/acd-bundle-membership.test.mjs
R093	test/arch/acd-capability-delegation.test.mjs	test/arch/bundle/acd-capability-delegation.test.mjs
R099	test/arch/acd-capability-gap-cites-a-code-span.test.mjs	test/arch/bundle/acd-capability-gap-cites-a-code-span.test.mjs
R096	test/arch/acd-changelog-generated.test.mjs	test/arch/bundle/acd-changelog-generated.test.mjs
R098	test/arch/acd-claude-settings-co-authored.test.mjs	test/arch/bundle/acd-claude-settings-co-authored.test.mjs
R098	test/arch/acd-declared-writes-include-generated-siblings.test.mjs	test/arch/bundle/acd-declared-writes-include-generated-siblings.test.mjs
R092	test/arch/acd-frozen-set-compiled.test.mjs	test/arch/bundle/acd-frozen-set-compiled.test.mjs
R098	test/arch/acd-frozen-set-tamper-coded.test.mjs	test/arch/bundle/acd-frozen-set-tamper-coded.test.mjs
R099	test/arch/acd-generated-stamp.test.mjs	test/arch/bundle/acd-generated-stamp.test.mjs
R098	test/arch/acd-hook-rule-detects-never-writes.test.mjs	test/arch/bundle/acd-hook-rule-detects-never-writes.test.mjs
R093	test/arch/acd-install-manifest-contract.test.mjs	test/arch/bundle/acd-install-manifest-contract.test.mjs
R099	test/arch/acd-managed-hook-not-duplicated.test.mjs	test/arch/bundle/acd-managed-hook-not-duplicated.test.mjs
R097	test/arch/acd-npx-lane-preserved.test.mjs	test/arch/bundle/acd-npx-lane-preserved.test.mjs
R099	test/arch/acd-provider-neutral-registry.test.mjs	test/arch/bundle/acd-provider-neutral-registry.test.mjs
R085	test/arch/acd-reconstructed-marker-expressible.test.mjs	test/arch/bundle/acd-reconstructed-marker-expressible.test.mjs
R097	test/arch/acd-runs-eol-pinned.test.mjs	test/arch/bundle/acd-runs-eol-pinned.test.mjs
R096	test/arch/acd-sea-safe-asset-base.test.mjs	test/arch/bundle/acd-sea-safe-asset-base.test.mjs
R082	test/arch/acd-upgrade-engine-blast-radius.test.mjs	test/arch/bundle/acd-upgrade-engine-blast-radius.test.mjs
R088	test/arch/acd-upgrade-idempotent.test.mjs	test/arch/bundle/acd-upgrade-idempotent.test.mjs
R097	test/arch/acd-cli-entry-executes.test.mjs	test/arch/command/acd-cli-entry-executes.test.mjs
R076	test/arch/acd-command-layer-imports-downward.test.mjs	test/arch/command/acd-command-layer-imports-downward.test.mjs
R096	test/arch/acd-command-namespace.test.mjs	test/arch/command/acd-command-namespace.test.mjs
R096	test/arch/acd-command-route-derived.test.mjs	test/arch/command/acd-command-route-derived.test.mjs
R095	test/arch/acd-console-log-confined.test.mjs	test/arch/command/acd-console-log-confined.test.mjs
R092	test/arch/acd-control-dispatch-reclaim-driver-wired.test.mjs	test/arch/command/acd-control-dispatch-reclaim-driver-wired.test.mjs
R099	test/arch/acd-declared-id-single-home.test.mjs	test/arch/command/acd-declared-id-single-home.test.mjs
R096	test/arch/acd-declared-program-single-speller.test.mjs	test/arch/command/acd-declared-program-single-speller.test.mjs
R097	test/arch/acd-effects-ledger.test.mjs	test/arch/command/acd-effects-ledger.test.mjs
R099	test/arch/acd-no-git-bus-return.test.mjs	test/arch/command/acd-no-git-bus-return.test.mjs
R099	test/arch/acd-no-otlp-receiver.test.mjs	test/arch/command/acd-no-otlp-receiver.test.mjs
R099	test/arch/acd-prompt-bounds-name-their-home.test.mjs	test/arch/command/acd-prompt-bounds-name-their-home.test.mjs
R099	test/arch/acd-prompt-gate-ladder-parity.test.mjs	test/arch/command/acd-prompt-gate-ladder-parity.test.mjs
R073	test/arch/acd-registry-fixture-closed.test.mjs	test/arch/command/acd-registry-fixture-closed.test.mjs
R095	test/arch/acd-registry-framework-owned.test.mjs	test/arch/command/acd-registry-framework-owned.test.mjs
R096	test/arch/acd-registry-single-home.test.mjs	test/arch/command/acd-registry-single-home.test.mjs
R092	test/arch/acd-registry-write-scope.test.mjs	test/arch/command/acd-registry-write-scope.test.mjs
R097	test/arch/acd-route-logic-framework-free.test.mjs	test/arch/command/acd-route-logic-framework-free.test.mjs
R098	test/arch/acd-single-entry-command-core.test.mjs	test/arch/command/acd-single-entry-command-core.test.mjs
R097	test/arch/acd-acceptance-horizon-single-predicate.test.mjs	test/arch/grade/acd-acceptance-horizon-single-predicate.test.mjs
R092	test/arch/acd-acceptor-ledger-accrues-across-epochs.test.mjs	test/arch/grade/acd-acceptor-ledger-accrues-across-epochs.test.mjs
R094	test/arch/acd-acceptor-rule-is-one-object.test.mjs	test/arch/grade/acd-acceptor-rule-is-one-object.test.mjs
R098	test/arch/acd-criterion-frozen-in-epoch.test.mjs	test/arch/grade/acd-criterion-frozen-in-epoch.test.mjs
R099	test/arch/acd-evidence-oracle-is-a-message.test.mjs	test/arch/grade/acd-evidence-oracle-is-a-message.test.mjs
R091	test/arch/acd-gate-door-lives-in-the-command-layer.test.mjs	test/arch/grade/acd-gate-door-lives-in-the-command-layer.test.mjs
R094	test/arch/acd-gate-propagation-never-discards.test.mjs	test/arch/grade/acd-gate-propagation-never-discards.test.mjs
R098	test/arch/acd-gate-result-is-evidence.test.mjs	test/arch/grade/acd-gate-result-is-evidence.test.mjs
R092	test/arch/acd-grade-bounded-single-spawn.test.mjs	test/arch/grade/acd-grade-bounded-single-spawn.test.mjs
R098	test/arch/acd-grade-green-needs-evidence.test.mjs	test/arch/grade/acd-grade-green-needs-evidence.test.mjs
R095	test/arch/acd-grade-never-imports-the-suite.test.mjs	test/arch/grade/acd-grade-never-imports-the-suite.test.mjs
R095	test/arch/acd-grade-read-face-never-executes.test.mjs	test/arch/grade/acd-grade-read-face-never-executes.test.mjs
R098	test/arch/acd-grade-record-envelope.test.mjs	test/arch/grade/acd-grade-record-envelope.test.mjs
R096	test/arch/acd-grade-subject-is-emitted.test.mjs	test/arch/grade/acd-grade-subject-is-emitted.test.mjs
R092	test/arch/acd-grade-unconfigured-is-additive.test.mjs	test/arch/grade/acd-grade-unconfigured-is-additive.test.mjs
R096	test/arch/acd-harness-ruling-ledgered.test.mjs	test/arch/grade/acd-harness-ruling-ledgered.test.mjs
R098	test/arch/acd-no-patch-no-applier.test.mjs	test/arch/grade/acd-no-patch-no-applier.test.mjs
R095	test/arch/acd-oracle-is-a-message-not-a-count.test.mjs	test/arch/grade/acd-oracle-is-a-message-not-a-count.test.mjs
R094	test/arch/acd-ratchet-pure-and-discharge-scoped.test.mjs	test/arch/grade/acd-ratchet-pure-and-discharge-scoped.test.mjs
R095	test/arch/acd-reference-corpus-offline-and-sourced.test.mjs	test/arch/grade/acd-reference-corpus-offline-and-sourced.test.mjs
R097	test/arch/acd-register-declaration-form.test.mjs	test/arch/grade/acd-register-declaration-form.test.mjs
R097	test/arch/acd-seam-liveness-unknown-is-a-limit.test.mjs	test/arch/grade/acd-seam-liveness-unknown-is-a-limit.test.mjs
R094	test/arch/acd-trial-metric-declared.test.mjs	test/arch/grade/acd-trial-metric-declared.test.mjs
R099	test/arch/acd-codebase-graph-derived.test.mjs	test/arch/graph/acd-codebase-graph-derived.test.mjs
R099	test/arch/acd-codebase-grounding-advisory.test.mjs	test/arch/graph/acd-codebase-grounding-advisory.test.mjs
R097	test/arch/acd-codebase-grounding-no-parse.test.mjs	test/arch/graph/acd-codebase-grounding-no-parse.test.mjs
R096	test/arch/acd-codebase-grounding-via-commands.test.mjs	test/arch/graph/acd-codebase-grounding-via-commands.test.mjs
R098	test/arch/acd-graph-binary-absent.test.mjs	test/arch/graph/acd-graph-binary-absent.test.mjs
R097	test/arch/acd-graph-command-cli-bijection.test.mjs	test/arch/graph/acd-graph-command-cli-bijection.test.mjs
R092	test/arch/acd-graph-json-normalization.test.mjs	test/arch/graph/acd-graph-json-normalization.test.mjs
R088	test/arch/acd-graph-no-face-spawn.test.mjs	test/arch/graph/acd-graph-no-face-spawn.test.mjs
R097	test/arch/acd-graph-privacy-boundary.test.mjs	test/arch/graph/acd-graph-privacy-boundary.test.mjs
R098	test/arch/acd-graphify-backend-classified.test.mjs	test/arch/graph/acd-graphify-backend-classified.test.mjs
R092	test/arch/acd-graphify-backend-selection.test.mjs	test/arch/graph/acd-graphify-backend-selection.test.mjs
R099	test/arch/acd-graphify-backend-via-command.test.mjs	test/arch/graph/acd-graphify-backend-via-command.test.mjs
R099	test/arch/acd-graphify-binary-absent-degrades.test.mjs	test/arch/graph/acd-graphify-binary-absent-degrades.test.mjs
R098	test/arch/acd-graphify-derived-index.test.mjs	test/arch/graph/acd-graphify-derived-index.test.mjs
R099	test/arch/acd-graphify-no-npx-install.test.mjs	test/arch/graph/acd-graphify-no-npx-install.test.mjs
R098	test/arch/acd-graphify-records-from-parsers.test.mjs	test/arch/graph/acd-graphify-records-from-parsers.test.mjs
R098	test/arch/acd-arbiter-records-the-tradeoff.test.mjs	test/arch/loop/acd-arbiter-records-the-tradeoff.test.mjs
R097	test/arch/acd-arbiter-taxonomy-additive.test.mjs	test/arch/loop/acd-arbiter-taxonomy-additive.test.mjs
R097	test/arch/acd-day-one-audit-complete.test.mjs	test/arch/loop/acd-day-one-audit-complete.test.mjs
R097	test/arch/acd-day-one-pairing-complete.test.mjs	test/arch/loop/acd-day-one-pairing-complete.test.mjs
R098	test/arch/acd-day-one-supervision-complete.test.mjs	test/arch/loop/acd-day-one-supervision-complete.test.mjs
R087	test/arch/acd-dwell-gates-reversion-only.test.mjs	test/arch/loop/acd-dwell-gates-reversion-only.test.mjs
R098	test/arch/acd-loop-cap-single-home.test.mjs	test/arch/loop/acd-loop-cap-single-home.test.mjs
R095	test/arch/acd-loop-checks-pure.test.mjs	test/arch/loop/acd-loop-checks-pure.test.mjs
R091	test/arch/acd-loop-command-route-only.test.mjs	test/arch/loop/acd-loop-command-route-only.test.mjs
R089	test/arch/acd-loop-document-board-deferred.test.mjs	test/arch/loop/acd-loop-document-board-deferred.test.mjs
R096	test/arch/acd-loop-document-current.test.mjs	test/arch/loop/acd-loop-document-current.test.mjs
R092	test/arch/acd-loop-document-idempotent.test.mjs	test/arch/loop/acd-loop-document-idempotent.test.mjs
R088	test/arch/acd-loop-document-write-scope.test.mjs	test/arch/loop/acd-loop-document-write-scope.test.mjs
R092	test/arch/acd-loop-finding-envelope.test.mjs	test/arch/loop/acd-loop-finding-envelope.test.mjs
R097	test/arch/acd-loop-graph-kind-legible.test.mjs	test/arch/loop/acd-loop-graph-kind-legible.test.mjs
R094	test/arch/acd-loop-l1-read-only.test.mjs	test/arch/loop/acd-loop-l1-read-only.test.mjs
R090	test/arch/acd-loop-level-l3-gated.test.mjs	test/arch/loop/acd-loop-level-l3-gated.test.mjs
R093	test/arch/acd-loop-probe-contract.test.mjs	test/arch/loop/acd-loop-probe-contract.test.mjs
R085	test/arch/acd-loop-ready-registry-optional.test.mjs	test/arch/loop/acd-loop-ready-registry-optional.test.mjs
R094	test/arch/acd-loop-record-board-deferred.test.mjs	test/arch/loop/acd-loop-record-board-deferred.test.mjs
R097	test/arch/acd-loop-record-ceiling-legible.test.mjs	test/arch/loop/acd-loop-record-ceiling-legible.test.mjs
R095	test/arch/acd-loop-record-idempotent.test.mjs	test/arch/loop/acd-loop-record-idempotent.test.mjs
R096	test/arch/acd-loop-record-is-a-face.test.mjs	test/arch/loop/acd-loop-record-is-a-face.test.mjs
R093	test/arch/acd-loop-record-never-gates.test.mjs	test/arch/loop/acd-loop-record-never-gates.test.mjs
R097	test/arch/acd-loop-record-projection-pure.test.mjs	test/arch/loop/acd-loop-record-projection-pure.test.mjs
R095	test/arch/acd-loop-record-renderer-additive.test.mjs	test/arch/loop/acd-loop-record-renderer-additive.test.mjs
R099	test/arch/acd-loop-record-signature-preserved.test.mjs	test/arch/loop/acd-loop-record-signature-preserved.test.mjs
R096	test/arch/acd-loop-record-signoff-shape.test.mjs	test/arch/loop/acd-loop-record-signoff-shape.test.mjs
R088	test/arch/acd-loop-record-write-scope.test.mjs	test/arch/loop/acd-loop-record-write-scope.test.mjs
R097	test/arch/acd-loop-records-parse.test.mjs	test/arch/loop/acd-loop-records-parse.test.mjs
R081	test/arch/acd-loop-registry-not-an-item-type.test.mjs	test/arch/loop/acd-loop-registry-not-an-item-type.test.mjs
R097	test/arch/acd-loop-render-deterministic.test.mjs	test/arch/loop/acd-loop-render-deterministic.test.mjs
R098	test/arch/acd-loop-scope-guard.test.mjs	test/arch/loop/acd-loop-scope-guard.test.mjs
R070	test/arch/acd-loop-state-rides-the-run-record.test.mjs	test/arch/loop/acd-loop-state-rides-the-run-record.test.mjs
R078	test/arch/acd-loop-suite-registration.test.mjs	test/arch/loop/acd-loop-suite-registration.test.mjs
R096	test/arch/acd-loop-timescale-comparability.test.mjs	test/arch/loop/acd-loop-timescale-comparability.test.mjs
R097	test/arch/acd-loop-vocabulary-closed.test.mjs	test/arch/loop/acd-loop-vocabulary-closed.test.mjs
R099	test/arch/acd-motion-has-an-escape.test.mjs	test/arch/loop/acd-motion-has-an-escape.test.mjs
R096	test/arch/acd-no-uncapped-framework-loop.test.mjs	test/arch/loop/acd-no-uncapped-framework-loop.test.mjs
R097	test/arch/acd-trigger-declaration-is-data.test.mjs	test/arch/loop/acd-trigger-declaration-is-data.test.mjs
R098	test/arch/acd-trigger-holds-no-clock.test.mjs	test/arch/loop/acd-trigger-holds-no-clock.test.mjs
R097	test/arch/acd-trigger-is-a-caller-not-a-coordinator.test.mjs	test/arch/loop/acd-trigger-is-a-caller-not-a-coordinator.test.mjs
R095	test/arch/acd-trigger-is-non-vacuous-over-this-repo.test.mjs	test/arch/loop/acd-trigger-is-non-vacuous-over-this-repo.test.mjs
R095	test/arch/acd-trigger-level-is-a-ceiling.test.mjs	test/arch/loop/acd-trigger-level-is-a-ceiling.test.mjs
R098	test/arch/acd-trigger-never-classifies.test.mjs	test/arch/loop/acd-trigger-never-classifies.test.mjs
R095	test/arch/acd-watcher-counter-resolves.test.mjs	test/arch/loop/acd-watcher-counter-resolves.test.mjs
R095	test/arch/acd-watcher-taxonomy-additive.test.mjs	test/arch/loop/acd-watcher-taxonomy-additive.test.mjs
R098	test/arch/acd-anchor-freshness-declared.test.mjs	test/arch/memory/acd-anchor-freshness-declared.test.mjs
R091	test/arch/acd-anchor-grounding-seed.test.mjs	test/arch/memory/acd-anchor-grounding-seed.test.mjs
R097	test/arch/acd-anchor-taxonomy-additive.test.mjs	test/arch/memory/acd-anchor-taxonomy-additive.test.mjs
R098	test/arch/acd-import-artifact-shape.test.mjs	test/arch/memory/acd-import-artifact-shape.test.mjs
R097	test/arch/acd-import-derived-index.test.mjs	test/arch/memory/acd-import-derived-index.test.mjs
